vendor_id,legal_name,trading_name,vendor_type,country,market,currency,tax_id,registration_id,primary_contact,contact_email,payment_terms,incoterms,lead_time_days,minimum_order_quantity,return_terms,bank_information_status,document_type,document_status,document_issue_date,document_expiry_date,insurance_status,ethical_trade_status,sustainability_status,vendor_authorization,submitted_at,onboarding_owner,compliance_owner,commercial_owner,lifecycle_status,revision_number,source_business_unit,planned_purchase_value,value_currency,planned_item_count,strategic_tier,planned_launch_date,downstream_dependency,approved_at
VENDOR-DEMO-0325,Fictional Supplier 0325,Fictional Supplier 0325,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0325,DEMO-NOT-VALID-REG-0325,Fictional Contact 325,demo325@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0326,Fictional Supplier 0326,Fictional Supplier 0326,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0326,DEMO-NOT-VALID-REG-0326,Fictional Contact 326,demo326@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0327,Fictional Supplier 0327,Fictional Supplier 0327,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0327,DEMO-NOT-VALID-REG-0327,Fictional Contact 327,demo327@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0328,Fictional Supplier 0328,Fictional Supplier 0328,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0328,DEMO-NOT-VALID-REG-0328,Fictional Contact 328,demo328@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0329,Fictional Supplier 0329,Fictional Supplier 0329,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0329,DEMO-NOT-VALID-REG-0329,Fictional Contact 329,demo329@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0330,Fictional Supplier 0330,Fictional Supplier 0330,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0330,DEMO-NOT-VALID-REG-0330,Fictional Contact 330,demo330@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0331,Fictional Supplier 0331,Fictional Supplier 0331,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0331,DEMO-NOT-VALID-REG-0331,Fictional Contact 331,demo331@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0332,Fictional Supplier 0332,Fictional Supplier 0332,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0332,DEMO-NOT-VALID-REG-0332,Fictional Contact 332,demo332@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0333,Fictional Supplier 0333,Fictional Supplier 0333,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0333,DEMO-NOT-VALID-REG-0333,Fictional Contact 333,demo333@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0334,Fictional Supplier 0334,Fictional Supplier 0334,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0334,DEMO-NOT-VALID-REG-0334,Fictional Contact 334,demo334@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0335,Fictional Supplier 0335,Fictional Supplier 0335,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0335,DEMO-NOT-VALID-REG-0335,Fictional Contact 335,demo335@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0336,Fictional Supplier 0336,Fictional Supplier 0336,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0336,DEMO-NOT-VALID-REG-0336,Fictional Contact 336,demo336@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0337,Fictional Supplier 0337,Fictional Supplier 0337,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0337,DEMO-NOT-VALID-REG-0337,Fictional Contact 337,demo337@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0338,Fictional Supplier 0338,Fictional Supplier 0338,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0338,DEMO-NOT-VALID-REG-0338,Fictional Contact 338,demo338@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0339,Fictional Supplier 0339,Fictional Supplier 0339,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0339,DEMO-NOT-VALID-REG-0339,Fictional Contact 339,demo339@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0340,Fictional Supplier 0340,Fictional Supplier 0340,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0340,DEMO-NOT-VALID-REG-0340,Fictional Contact 340,demo340@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0341,Fictional Supplier 0341,Fictional Supplier 0341,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0341,DEMO-NOT-VALID-REG-0341,Fictional Contact 341,demo341@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0342,Fictional Supplier 0342,Fictional Supplier 0342,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0342,DEMO-NOT-VALID-REG-0342,Fictional Contact 342,demo342@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0343,Fictional Supplier 0343,Fictional Supplier 0343,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0343,DEMO-NOT-VALID-REG-0343,Fictional Contact 343,demo343@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0344,Fictional Supplier 0344,Fictional Supplier 0344,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0344,DEMO-NOT-VALID-REG-0344,Fictional Contact 344,demo344@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0345,Fictional Supplier 0345,Fictional Supplier 0345,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0345,DEMO-NOT-VALID-REG-0345,Fictional Contact 345,demo345@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0346,Fictional Supplier 0346,Fictional Supplier 0346,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0346,DEMO-NOT-VALID-REG-0346,Fictional Contact 346,demo346@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0347,Fictional Supplier 0347,Fictional Supplier 0347,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0347,DEMO-NOT-VALID-REG-0347,Fictional Contact 347,demo347@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0348,Fictional Supplier 0348,Fictional Supplier 0348,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0348,DEMO-NOT-VALID-REG-0348,Fictional Contact 348,demo348@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0349,Fictional Supplier 0349,Fictional Supplier 0349,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0349,DEMO-NOT-VALID-REG-0349,Fictional Contact 349,demo349@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0350,Fictional Supplier 0350,Fictional Supplier 0350,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0350,DEMO-NOT-VALID-REG-0350,Fictional Contact 350,demo350@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0351,Fictional Supplier 0351,Fictional Supplier 0351,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0351,DEMO-NOT-VALID-REG-0351,Fictional Contact 351,demo351@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0352,Fictional Supplier 0352,Fictional Supplier 0352,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0352,DEMO-NOT-VALID-REG-0352,Fictional Contact 352,demo352@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0353,Fictional Supplier 0353,Fictional Supplier 0353,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0353,DEMO-NOT-VALID-REG-0353,Fictional Contact 353,demo353@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0354,Fictional Supplier 0354,Fictional Supplier 0354,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0354,DEMO-NOT-VALID-REG-0354,Fictional Contact 354,demo354@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0355,Fictional Supplier 0355,Fictional Supplier 0355,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0355,DEMO-NOT-VALID-REG-0355,Fictional Contact 355,demo355@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0356,Fictional Supplier 0356,Fictional Supplier 0356,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0356,DEMO-NOT-VALID-REG-0356,Fictional Contact 356,demo356@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0357,Fictional Supplier 0357,Fictional Supplier 0357,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0357,DEMO-NOT-VALID-REG-0357,Fictional Contact 357,demo357@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0358,Fictional Supplier 0358,Fictional Supplier 0358,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0358,DEMO-NOT-VALID-REG-0358,Fictional Contact 358,demo358@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0359,Fictional Supplier 0359,Fictional Supplier 0359,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0359,DEMO-NOT-VALID-REG-0359,Fictional Contact 359,demo359@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0360,Fictional Supplier 0360,Fictional Supplier 0360,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0360,DEMO-NOT-VALID-REG-0360,Fictional Contact 360,demo360@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0361,Fictional Supplier 0361,Fictional Supplier 0361,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0361,DEMO-NOT-VALID-REG-0361,Fictional Contact 361,demo361@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0362,Fictional Supplier 0362,Fictional Supplier 0362,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0362,DEMO-NOT-VALID-REG-0362,Fictional Contact 362,demo362@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0363,Fictional Supplier 0363,Fictional Supplier 0363,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0363,DEMO-NOT-VALID-REG-0363,Fictional Contact 363,demo363@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0364,Fictional Supplier 0364,Fictional Supplier 0364,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0364,DEMO-NOT-VALID-REG-0364,Fictional Contact 364,demo364@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0365,Fictional Supplier 0365,Fictional Supplier 0365,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0365,DEMO-NOT-VALID-REG-0365,Fictional Contact 365,demo365@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0366,Fictional Supplier 0366,Fictional Supplier 0366,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0366,DEMO-NOT-VALID-REG-0366,Fictional Contact 366,demo366@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0367,Fictional Supplier 0367,Fictional Supplier 0367,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0367,DEMO-NOT-VALID-REG-0367,Fictional Contact 367,demo367@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0368,Fictional Supplier 0368,Fictional Supplier 0368,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0368,DEMO-NOT-VALID-REG-0368,Fictional Contact 368,demo368@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0369,Fictional Supplier 0369,Fictional Supplier 0369,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0369,DEMO-NOT-VALID-REG-0369,Fictional Contact 369,demo369@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
